Item ID	Item value	Change in Kuiper test statistic when item removed
ZNF572	4.0	-0.00512820512820511
ZNF692	6.0	-0.00512820512820511
TNF	3.0	-0.00512820512820511
FOXQ1	-10.0	0.010256410256410275
SDR16C5	5.0	-0.005128205128205332
FLCN	2.0	0.005769230769230749
SALL4	-5.0	0.010256410256410275
MYB	-4.0	0.010256410256410275
ZNF404	6.0	-0.00512820512820511
ZNF248	4.0	-0.00512820512820511
LRRFIP1	-7.0	0.010256410256410275
KLF12	8.0	-0.00512820512820511
CTNNBIP1	-5.0	0.010256410256410275
ARID5A	4.0	-0.00512820512820511
KCTD1	6.0	-0.00512820512820511
ARID5B	4.0	-0.00512820512820511
OVOL1	2.0	0.005769230769230749
HIC1	5.0	-0.005128205128205332
THAP1	4.0	-0.00512820512820511
SAP30	0.0	0.010256410256410275
MAF	-7.0	0.010256410256410275
RFX5	4.0	-0.00512820512820511
CRY1	-7.0	0.010256410256410275
ERF	1.0	0.010256410256410275
IRF7	5.0	-0.005128205128205332
ZNF559	4.0	-0.00512820512820511
TIMELESS	7.0	-0.00512820512820511
ZFPM2	-12.0	0.010256410256410275
ATF3	4.0	-0.00512820512820511
PPID	4.0	-0.00512820512820511
HDAC5	5.0	-0.005128205128205332
ZNF550	3.0	-0.00512820512820511
ZBTB49	3.0	-0.00512820512820511
SATB2	8.0	-0.00512820512820511
NOTCH4	8.0	-0.00512820512820511
NR1I3	8.0	-0.00512820512820511
MEPCE	3.0	-0.00512820512820511
NEDD4L	7.0	-0.00512820512820511
NPAS1	7.0	-0.00512820512820511
ZBTB2	-8.0	0.010256410256410275
NFIL3	-6.0	0.010256410256410275
ZNF425	5.0	-0.005128205128205332
TBL1X	9.0	0.005769230769230749
TAF9B	9.0	0.005769230769230749
HES5	3.0	-0.00512820512820511
ATF7IP	9.0	0.005769230769230749
HEXIM2	6.0	-0.00512820512820511
EGR1	0.0	0.010256410256410275
WNT10B	7.0	-0.00512820512820511
IL33	7.0	-0.00512820512820511
ZBTB16	11.0	0.01025641025641022
NR1D2	5.0	-0.005128205128205332
KLF4	-9.0	0.010256410256410275
KLF2	5.0	-0.005128205128205332
VEGFA	-4.0	0.010256410256410275
KLF8	7.0	-0.00512820512820511
PER2	-11.0	0.010256410256410275
HEYL	8.0	-0.00512820512820511
PER1	10.0	0.01025641025641022
KLF7	8.0	-0.00512820512820511
NR4A3	2.0	0.005769230769230749
PER3	7.0	-0.00512820512820511
BCL6	-10.0	0.010256410256410275
ID1	-1.0	0.010256410256410275
NANOG	-7.0	0.010256410256410275
HOXD8	-10.0	0.010256410256410275
