Item ID	Item value	Change in Kuiper test statistic when item removed
RARG	9.0	0.005126452494873368
CSRNP2	8.0	0.005126452494873424
MAML2	22.0	0.005126452494873424
TFCP2L1	21.0	0.005126452494873424
BRCA1	16.0	0.005126452494873424
MED16	14.0	-0.008031442241968612
NR2E3	16.0	0.005126452494873424
TNF	8.0	0.005126452494873424
FLCN	11.0	-0.008031442241968723
HHEX	5.0	0.005126452494873424
DBP	14.0	-0.008031442241968612
HEY1	16.0	0.005126452494873424
SALL4	4.0	0.005126452494873368
ZMIZ2	13.0	-0.008031442241968723
DPF3	14.0	-0.008031442241968612
PKNOX1	13.0	-0.008031442241968723
JUNB	8.0	0.005126452494873424
TP63	0.0	0.005126452494873368
ZNF485	12.0	-0.008031442241968723
OSR2	23.0	0.005126452494873424
RBM14	14.0	-0.008031442241968612
EDN1	23.0	0.005126452494873424
ARID5A	3.0	0.005126452494873368
PPP2R5B	11.0	-0.008031442241968723
RFX2	1.0	0.005126452494873368
RFX3	22.0	0.005126452494873424
MAF	2.0	0.005126452494873368
IRF1	6.0	0.005126452494873368
ZNF438	14.0	-0.008031442241968612
IRF7	13.0	-0.008031442241968723
MET	13.0	-0.008031442241968723
ATF3	11.0	-0.008031442241968723
HDAC5	12.0	-0.008031442241968723
ZNF594	12.0	-0.008031442241968723
KDM3A	2.0	0.005126452494873368
ZNF395	4.0	0.005126452494873368
RNASEL	12.0	-0.008031442241968723
SATB2	14.0	-0.008031442241968612
NOTCH4	17.0	0.005126452494873424
NR1I3	17.0	0.005126452494873424
MEPCE	10.0	0.005126452494873368
PIK3R1	20.0	0.005126452494873424
HOXD10	4.0	0.005126452494873368
FOXO1	23.0	0.005126452494873424
ARNTL	5.0	0.005126452494873424
RXRB	9.0	0.005126452494873368
BCLAF1	24.0	0.005126452494873424
SERTAD1	11.0	-0.008031442241968723
PRDM16	17.0	0.005126452494873424
CAMTA2	14.0	-0.008031442241968612
BRD8	13.0	-0.008031442241968723
TP53BP1	14.0	-0.008031442241968612
ZNF267	1.0	0.005126452494873368
HES5	11.0	-0.008031442241968723
BRD4	1.0	0.005126452494873368
ZBED3	0.0	0.005126452494873368
EGR1	12.0	-0.008031442241968723
POU2F1	2.0	0.005126452494873368
TGFB1	7.0	0.005126452494873368
NFYA	13.0	-0.008031442241968723
NFYB	12.0	-0.008031442241968723
MACC1	19.0	0.005126452494873424
ZBTB16	20.0	0.005126452494873424
NR1D2	14.0	-0.008031442241968612
NR1D1	12.0	-0.008031442241968723
KLF4	23.0	0.005126452494873424
KLF2	16.0	0.005126452494873424
ELL3	14.0	-0.008031442241968612
HEYL	12.0	-0.008031442241968723
PER1	19.0	0.005126452494873424
KLF7	19.0	0.005126452494873424
TFCP2	13.0	-0.008031442241968723
NR4A3	16.0	0.005126452494873424
TEF	15.0	0.005126452494873424
RFXAP	9.0	0.005126452494873368
BCL3	9.0	0.005126452494873368
NANOG	3.0	0.005126452494873368
